ROUTE_NAME,ROUTE,DAY,DIR,STOP,STOPNAME,DAY_ON,DAY_OFF,DAY_TOT,CMLTV_LOAD,LAT,LONG
1,1,Weekday,Northbound,1,SAN LEANDRO BART,866.686648739857,0.0454545454545455,866.732103285312,875.361985387571,37.7216522024951,-122.16016588545
1,1,Weekday,Northbound,2,DOWNTOWN SAN LEANDRO NB,460.074504247812,39.8219758888136,499.896480136626,1296.34284108801,37.7254185059291,-122.157567882756
1,1,Weekday,Northbound,3,SAN LEANDRO CIVIC CENTER NB,72.60309009,25.2290567073268,97.8321467973268,1372.22002856366,37.7281372881048,-122.158361859075
1,1,Weekday,Northbound,4,GEORGIA WAY NB,68.6864753932482,50.2159970014044,118.902472394653,1394.7193319138,37.7315221282681,-122.160888819075
1,1,Weekday,Northbound,5,DURANT AVENUE,152.71975548079,107.704697118625,260.424452599415,1442.89201918368,37.7357464938651,-122.164067404808
1,1,Weekday,Northbound,6,103RD AVENUE,277.208826831297,179.455095287377,456.663922118674,1543.73329626459,37.7407690708144,-122.167801200103
1,1,Weekday,Northbound,7,98TH AVENUE,240.256985870258,117.779335319221,358.036321189479,1668.43168129987,37.7434903885284,-122.169854223383
1,1,Weekday,Northbound,8,95TH AVENUE,327.236156207126,132.444200522924,459.680356730049,1860.29530561544,37.7461198779832,-122.171775635373
1,1,Weekday,Northbound,9,90TH AVENUE,271.311348970416,148.876873842952,420.188222813368,1985.27514314081,37.7494380606642,-122.174245675135
1,1,Weekday,Northbound,10,86TH AVENUE,244.148912768281,159.487820451439,403.63673321972,2075.76385108287,37.75240407273,-122.176445201834
1,1,Weekday,Northbound,11,82ND AVENUE,331.426998788381,179.647986052342,511.074984840722,2227.08152032387,37.7558003692349,-122.179863712242
1,1,Weekday,Northbound,12,77TH AVENUE,238.59838032537,149.818685045576,388.417065370946,2313.46600531574,37.7581450006687,-122.184788604659
1,1,Weekday,Northbound,13,73RD AVENUE,363.067793880741,216.242755884055,579.310549764796,2463.4663793305,37.7599305466716,-122.188556660384
1,1,Weekday,Northbound,14,67TH AVENUE,220.677383187313,147.142966977816,367.820350165128,2536.50065274026,37.7614063689379,-122.191640556158
1,1,Weekday,Northbound,15,63RD AVENUE,267.895157215993,161.514221331193,429.409378547186,2618.71982943996,37.7635042379829,-122.196228663643
1,1,Weekday,Northbound,16,SEMINARY,290.923554866444,169.160308717492,460.083863583937,2705.24513275569,37.7655855033098,-122.200743222291
1,1,Weekday,Northbound,17,54TH AVENUE,175.745128226151,120.658161995543,296.403290221694,2799.49985284815,37.7680951959258,-122.205907797135
1,1,Weekday,Northbound,18,48TH AVENUE,226.610512526204,143.724663679243,370.335176205447,2880.89182942404,37.7696485448395,-122.209198451692
1,1,Weekday,Northbound,19,HIGH STREET,359.775195378931,408.488948121786,768.264143500717,2831.30572621175,37.7716508702643,-122.21343961347
1,1,Weekday,Northbound,20,39TH AVENUE,218.207735882137,234.335089041773,452.54282492391,2809.2381893294,37.7745036326033,-122.219457933356
1,1,Weekday,Northbound,21,FRUITVALE,510.511579737392,963.155255806926,1473.66683554432,2378.45582325563,37.7765267602676,-122.223651474912
1,1,Weekday,Northbound,22,31ST AVENUE,184.389707555109,165.446093438751,349.83580099386,2400.40765049969,37.7781535619287,-122.227034774432
1,1,Weekday,Northbound,23,28TH AVENUE,193.651349442425,209.747318859371,403.398668301796,2386.26352075993,37.7800699371468,-122.230399074474
1,1,Weekday,Northbound,24,24TH AVENUE,256.086103342033,361.307943288168,617.394046630201,2284.36505391926,37.7826392624992,-122.234677058689
1,1,Weekday,Northbound,25,20TH AVENUE,157.156768329913,213.196302193848,370.35307052376,2233.83956672104,37.7857202942583,-122.239802898221
1,1,Weekday,Northbound,26,14TH AVENUE NB,134.136750745921,174.399881633659,308.536632379581,2198.0028555184,37.7892891050186,-122.245840043957
1,1,Weekday,Northbound,27,10TH AVENUE NB,170.118705560707,231.991714347489,402.110419908196,2138.11467854864,37.7919470978671,-122.24955027099
1,1,Weekday,Northbound,28,5TH AVENUE NB,154.868326376678,188.901838239811,343.770164616489,2101.56803171206,37.7959737347671,-122.254124401898
1,1,Weekday,Northbound,29,2ND AVENUE NB,165.301260260462,227.10529103802,392.406551298482,2052.85248098299,37.7978318451,-122.256194567005
1,1,Weekday,Northbound,30,MADISON NB,70.8331994863382,244.322979150097,315.156178636435,1870.75980669431,37.8000768778571,-122.264748987015
1,1,Weekday,Northbound,31,HARRISON NB,29.1170541729303,288.226640689807,317.343694862738,1625.33563374263,37.8019142512826,-122.269445174694
1,1,Weekday,Northbound,32,CITY CENTER NB,45.8732126784399,798.84718970878,844.72040238722,884.208835488525,37.8027855345932,-122.271572035868
1,1,Weekday,Northbound,33,14TH STREET NB,20.2540301450361,482.671319431463,502.925349576499,438.642401562038,37.8045926956854,-122.271221508576
1,1,Weekday,Northbound,34,UPTOWN OAKLAND NB,17.0,370.174423803353,387.174423803353,157.233269727961,37.807288376598,-122.269293814395
1,1,Weekday,Southbound,1,UPTOWN OAKLAND SB,568.856288319352,10.0957233455353,578.952011664887,592.18337753556,37.808471769188,-122.26899452263
1,1,Weekday,Southbound,2,14TH STREET SB,591.35734204589,36.1572872358361,627.514629281726,1134.33914701225,37.8040113962986,-122.27155424063
1,1,Weekday,Southbound,3,CITY CENTER SB,513.182311614291,56.656207999382,569.838519613673,1585.68896708548,37.8016199462369,-122.271444793607
1,1,Weekday,Southbound,4,HARRISON SB,241.25560454037,39.1683040362956,280.423908576666,1865.65232408986,37.8004120419288,-122.267988578517
1,1,Weekday,Southbound,5,MADISON SB,180.23113213058,52.0355741697336,232.266706300314,1992.56055904458,37.7994742799549,-122.26561239116
1,1,Weekday,Southbound,6,2ND AVENUE SB,256.883969005226,195.853476372371,452.737445377597,2055.5899343243,37.7969179463657,-122.257079713601
1,1,Weekday,Southbound,7,5TH AVENUE SB,207.466646919758,169.298911326573,376.765558246332,2089.60873013634,37.7936300538613,-122.253295902844
1,1,Weekday,Southbound,8,10TH AVENUE SB,141.34960494021,133.931092951692,275.280697891902,2097.70764226106,37.7903688069274,-122.249591243832
1,1,Weekday,Southbound,9,14TH AVENUE SB,144.289706799416,105.165219505634,249.454926305051,2138.96767117251,37.7887703843868,-122.246411441263
1,1,Weekday,Southbound,10,20TH AVENUE,232.944605984136,142.174323172558,375.118929156694,2229.67439944009,37.7855682039065,-122.239637428143
